OG	GCA_000634175__GCA_000634215	GCA_000634175__GCA_000634255	GCA_000634175__GCA_000634275	GCA_000634175__GCA_000634335	GCA_000634175__GCA_000634375	GCA_000634175__GCA_000634795	GCA_000634175__GCA_000635055	GCA_000634175__GCA_000635095	GCA_000634175__GCA_000635215	GCA_000634175__GCA_000635395	GCA_000634175__GCA_000635755	GCA_000634175__GCA_003280805	GCA_000634175__GCA_003280815	GCA_000634175__GCA_902533015	GCA_000634175__GCA_902537995	GCA_000634175__GCA_902551645	GCA_000634175__GCA_902555385	GCA_000634175__GCA_902618405	GCA_000634175__GCA_902619715	GCA_000634175__GCA_902623015	GCA_000634215__GCA_000634255	GCA_000634215__GCA_000634275	GCA_000634215__GCA_000634335	GCA_000634215__GCA_000634375	GCA_000634215__GCA_000634795	GCA_000634215__GCA_000635055	GCA_000634215__GCA_000635095	GCA_000634215__GCA_000635215	GCA_000634215__GCA_000635395	GCA_000634215__GCA_000635755	GCA_000634215__GCA_003280805	GCA_000634215__GCA_003280815	GCA_000634215__GCA_902533015	GCA_000634215__GCA_902537995	GCA_000634215__GCA_902551645	GCA_000634215__GCA_902555385	GCA_000634215__GCA_902618405	GCA_000634215__GCA_902619715	GCA_000634215__GCA_902623015	GCA_000634255__GCA_000634275	GCA_000634255__GCA_000634335	GCA_000634255__GCA_000634375	GCA_000634255__GCA_000634795	GCA_000634255__GCA_000635055	GCA_000634255__GCA_000635095	GCA_000634255__GCA_000635215	GCA_000634255__GCA_000635395	GCA_000634255__GCA_000635755	GCA_000634255__GCA_003280805	GCA_000634255__GCA_003280815	GCA_000634255__GCA_902533015	GCA_000634255__GCA_902537995	GCA_000634255__GCA_902551645	GCA_000634255__GCA_902555385	GCA_000634255__GCA_902618405	GCA_000634255__GCA_902619715	GCA_000634255__GCA_902623015	GCA_000634275__GCA_000634335	GCA_000634275__GCA_000634375	GCA_000634275__GCA_000634795	GCA_000634275__GCA_000635055	GCA_000634275__GCA_000635095	GCA_000634275__GCA_000635215	GCA_000634275__GCA_000635395	GCA_000634275__GCA_000635755	GCA_000634275__GCA_003280805	GCA_000634275__GCA_003280815	GCA_000634275__GCA_902533015	GCA_000634275__GCA_902537995	GCA_000634275__GCA_902551645	GCA_000634275__GCA_902555385	GCA_000634275__GCA_902618405	GCA_000634275__GCA_902619715	GCA_000634275__GCA_902623015	GCA_000634335__GCA_000634375	GCA_000634335__GCA_000634795	GCA_000634335__GCA_000635055	GCA_000634335__GCA_000635095	GCA_000634335__GCA_000635215	GCA_000634335__GCA_000635395	GCA_000634335__GCA_000635755	GCA_000634335__GCA_003280805	GCA_000634335__GCA_003280815	GCA_000634335__GCA_902533015	GCA_000634335__GCA_902537995	GCA_000634335__GCA_902551645	GCA_000634335__GCA_902555385	GCA_000634335__GCA_902618405	GCA_000634335__GCA_902619715	GCA_000634335__GCA_902623015	GCA_000634375__GCA_000634795	GCA_000634375__GCA_000635055	GCA_000634375__GCA_000635095	GCA_000634375__GCA_000635215	GCA_000634375__GCA_000635395	GCA_000634375__GCA_000635755	GCA_000634375__GCA_003280805	GCA_000634375__GCA_003280815	GCA_000634375__GCA_902533015	GCA_000634375__GCA_902537995	GCA_000634375__GCA_902551645	GCA_000634375__GCA_902555385	GCA_000634375__GCA_902618405	GCA_000634375__GCA_902619715	GCA_000634375__GCA_902623015	GCA_000634795__GCA_000635055	GCA_000634795__GCA_000635095	GCA_000634795__GCA_000635215	GCA_000634795__GCA_000635395	GCA_000634795__GCA_000635755	GCA_000634795__GCA_003280805	GCA_000634795__GCA_003280815	GCA_000634795__GCA_902533015	GCA_000634795__GCA_902537995	GCA_000634795__GCA_902551645	GCA_000634795__GCA_902555385	GCA_000634795__GCA_902618405	GCA_000634795__GCA_902619715	GCA_000634795__GCA_902623015	GCA_000635055__GCA_000635095	GCA_000635055__GCA_000635215	GCA_000635055__GCA_000635395	GCA_000635055__GCA_000635755	GCA_000635055__GCA_003280805	GCA_000635055__GCA_003280815	GCA_000635055__GCA_902533015	GCA_000635055__GCA_902537995	GCA_000635055__GCA_902551645	GCA_000635055__GCA_902555385	GCA_000635055__GCA_902618405	GCA_000635055__GCA_902619715	GCA_000635055__GCA_902623015	GCA_000635095__GCA_000635215	GCA_000635095__GCA_000635395	GCA_000635095__GCA_000635755	GCA_000635095__GCA_003280805	GCA_000635095__GCA_003280815	GCA_000635095__GCA_902533015	GCA_000635095__GCA_902537995	GCA_000635095__GCA_902551645	GCA_000635095__GCA_902555385	GCA_000635095__GCA_902618405	GCA_000635095__GCA_902619715	GCA_000635095__GCA_902623015	GCA_000635215__GCA_000635395	GCA_000635215__GCA_000635755	GCA_000635215__GCA_003280805	GCA_000635215__GCA_003280815	GCA_000635215__GCA_902533015	GCA_000635215__GCA_902537995	GCA_000635215__GCA_902551645	GCA_000635215__GCA_902555385	GCA_000635215__GCA_902618405	GCA_000635215__GCA_902619715	GCA_000635215__GCA_902623015	GCA_000635395__GCA_000635755	GCA_000635395__GCA_003280805	GCA_000635395__GCA_003280815	GCA_000635395__GCA_902533015	GCA_000635395__GCA_902537995	GCA_000635395__GCA_902551645	GCA_000635395__GCA_902555385	GCA_000635395__GCA_902618405	GCA_000635395__GCA_902619715	GCA_000635395__GCA_902623015	GCA_000635755__GCA_003280805	GCA_000635755__GCA_003280815	GCA_000635755__GCA_902533015	GCA_000635755__GCA_902537995	GCA_000635755__GCA_902551645	GCA_000635755__GCA_902555385	GCA_000635755__GCA_902618405	GCA_000635755__GCA_902619715	GCA_000635755__GCA_902623015	GCA_003280805__GCA_003280815	GCA_003280805__GCA_902533015	GCA_003280805__GCA_902537995	GCA_003280805__GCA_902551645	GCA_003280805__GCA_902555385	GCA_003280805__GCA_902618405	GCA_003280805__GCA_902619715	GCA_003280805__GCA_902623015	GCA_003280815__GCA_902533015	GCA_003280815__GCA_902537995	GCA_003280815__GCA_902551645	GCA_003280815__GCA_902555385	GCA_003280815__GCA_902618405	GCA_003280815__GCA_902619715	GCA_003280815__GCA_902623015	GCA_902533015__GCA_902537995	GCA_902533015__GCA_902551645	GCA_902533015__GCA_902555385	GCA_902533015__GCA_902618405	GCA_902533015__GCA_902619715	GCA_902533015__GCA_902623015	GCA_902537995__GCA_902551645	GCA_902537995__GCA_902555385	GCA_902537995__GCA_902618405	GCA_902537995__GCA_902619715	GCA_902537995__GCA_902623015	GCA_902551645__GCA_902555385	GCA_902551645__GCA_902618405	GCA_902551645__GCA_902619715	GCA_902551645__GCA_902623015	GCA_902555385__GCA_902618405	GCA_902555385__GCA_902619715	GCA_902555385__GCA_902623015	GCA_902618405__GCA_902619715	GCA_902618405__GCA_902623015	GCA_902619715__GCA_902623015
OG0000767	0.0073	0	-	0	0.0110	-	0	0	0	0	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0.0073	-	0.0073	0.0185	-	0.0073	0.0073	0.0073	0.0073	0.0073	0.0110	0.0110	0.0147	0.0073	-	-	0.0110	0.0073	0.0111	-	0	0.0110	-	0	0	0	0	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0110	-	0	0	0	0	0	0.0036	0.0036	0.0073	0	-	-	0.0036	0	0.0036	-	0.0110	0.0110	0.0110	0.0110	0.0110	0.0147	0.0147	0.0184	0.0110	-	-	0.0147	0.0110	0.0147	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0	0	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0.0036	0.0036	0.0072	0	-	-	0.0036	0	0.0036	0.0073	0.0109	0.0036	-	-	0	0.0036	0.0073	0.0109	0.0036	-	-	0.0073	0.0036	0.0073	0.0072	-	-	0.0109	0.0072	0.0109	-	-	0.0036	0	0.0036	-	-	-	-	-	-	-	0.0036	0.0073	0.0036
OG0000768	0.0074	0	-	0.0074	0.0075	0	0	0.0074	0	0.0073	0.0148	0.0150	0.0149	0.0074	0.0074	0.0074	-	0.0150	0.0075	-	0.0074	-	0	0	0.0074	0.0074	0	0.0074	0.0149	0.0075	0.0076	0.0075	0	0.0150	0.0150	-	0.0076	0	-	-	0.0074	0.0075	0	0	0.0074	0	0.0073	0.0148	0.0150	0.0149	0.0074	0.0074	0.0074	-	0.0150	0.0075	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0074	0.0074	0	0.0074	0.0148	0.0075	0.0076	0.0075	0	0.0150	0.0150	-	0.0076	0	-	0.0075	0.0075	0	0.0075	0.0149	0.0075	0.0076	0.0075	0	0.0150	0.0150	-	0.0076	0	-	0	0.0074	0	0.0073	0.0148	0.0150	0.0149	0.0074	0.0074	0.0074	-	0.0150	0.0075	-	0.0074	0	0.0073	0.0148	0.0150	0.0149	0.0074	0.0074	0.0074	-	0.0150	0.0075	-	0.0074	0.0148	0.0075	0.0076	0.0075	0	0.0149	0.0150	-	0.0076	0	-	0.0073	0.0148	0.0150	0.0149	0.0074	0.0074	0.0074	-	0.0150	0.0075	-	0.0222	0.0225	0.0222	0.0148	0.0147	0.0147	-	0.0225	0.0149	-	0.0151	0	0.0075	0.0224	0.0224	-	0.0151	0.0075	-	0.0151	0.0076	0.0227	0.0227	-	0	0.0076	-	0.0075	0.0225	0.0225	-	0.0151	0.0075	-	0.0150	0.0150	-	0.0076	0	-	0.0149	-	0.0227	0.0150	-	-	0.0227	0.0150	-	-	-	-	0.0076	-	-
OG0000769	0.0049	0	-	0	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	0.0049	-	0.0049	0.0049	0.0049	0.0049	0.0049	-	0.0049	0.0049	0.0050	0.0049	0.0049	-	0.0049	0.0074	0.0050	0.0049	0.0049	-	0	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	-	0	0	0	0	0	-	0	0.0049	0	0	0	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0.0049	0	0	0	0	0	0	-	0	0.0049	0	0	0	0	0	-	0	0.0049	0	0	0	0	-	0	0.0049	0	0	0	-	0	0.0049	0	0	0	-	-	-	-	-	0.0049	0	0	0	0.0049	0.0049	0.0049	0	0	0
OG0000771	0.0481	0.0116	0.0116	0.0230	0.0479	0.0116	0.0116	0.0355	0.0116	0.0116	0.0232	0.0230	0.0230	0.0599	0.0116	0.0116	0.0230	0.0230	-	0.0116	0.0362	0.0362	0.0236	0.0240	0.0362	0.0362	0.0364	0.0362	0.0362	0.0238	0.0236	0.0236	0.0614	0.0362	0.0362	0.0236	0.0236	-	0.0362	0	0.0116	0.0359	0	0	0.0237	0	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0.0116	0.0359	0	0	0.0237	0	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0.0233	0.0116	0.0116	0.0116	0.0116	0.0116	0	0	0	0.0349	0.0116	0.0116	0	0	-	0.0116	0.0359	0.0359	0.0358	0.0359	0.0359	0.0235	0.0233	0.0233	0.0601	0.0359	0.0359	0.0233	0.0233	-	0.0359	0	0.0237	0	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0.0237	0	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0.0237	0.0237	0.0117	0.0116	0.0116	0.0476	0.0237	0.0237	0.0116	0.0116	-	0.0237	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0.0116	0.0116	0.0116	0.0479	0	0	0.0116	0.0116	-	0	0	0	0.0352	0.0116	0.0116	0	0	-	0.0116	0	0.0349	0.0116	0.0116	0	0	-	0.0116	0.0349	0.0116	0.0116	0	0	-	0.0116	0.0479	0.0479	0.0349	0.0349	-	0.0479	0	0.0116	0.0116	-	0	0.0116	0.0116	-	0	0	-	0.0116	-	0.0116	-
OG0000773	0	0	0.0039	0	0.0078	0	0.0039	0	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0	0.0039	0	0.0078	0	0.0039	0	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0.0039	0	0.0078	0	0.0039	0	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0.0039	0.0117	0.0039	0.0078	0.0039	0.0039	0.0039	0.0039	-	0.0039	0.0078	0.0039	0	0.0039	0.0039	0.0077	-	0.0078	0	0.0039	0	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0.0078	0.0118	0.0078	0.0078	0.0078	0.0078	-	0.0078	0.0118	0.0078	0.0117	0.0078	0.0078	0.0117	-	0.0039	0	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0.0039	0.0039	0.0039	0.0039	-	0.0039	0.0039	0.0039	0.0078	0.0039	0.0039	0.0078	-	0	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	0	-	0	0.0039	0	0.0039	0	0	0.0039	-	-	0	0.0039	0	0.0039	0	0	0.0039	-	-	-	-	-	-	-	-	-	0.0039	0	0.0039	0	0	0.0039	-	0.0039	0.0078	0.0039	0.0039	0.0078	-	0.0039	0	0	0.0039	-	0.0039	0.0039	0.0077	-	0	0.0039	-	0.0039	-	-
OG0000774	0	-	0	0	0	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	-	0	0	0	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	0	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	0	0.0973	-	0	0	0.3191	0	0	-	0	-	0.3327	0	0	0.0971	-	0	0	0.3182	0	0	-	0	-	0.3318	0	0	-	0.0971	0.0971	0.3083	0.0971	0.0971	-	0.0971	-	0.3219	0.0971	0.0971	-	-	-	-	-	-	-	-	-	-	-	0	0.3182	0	0	-	0	-	0.3318	0	0	0.3182	0	0	-	0	-	0.3318	0	0	0.3182	0.3182	-	0.3182	-	0.0098	0.3182	0.3182	0	-	0	-	0.3318	0	0	-	0	-	0.3318	0	0	-	-	-	-	-	-	0.3318	0	0	-	-	-	0.3318	0.3318	0
OG0000775	0.0050	-	0	0	0.0101	0	0	0.0051	0	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	-	0.0050	0.0050	0.0050	0.0050	0.0050	0.0101	0.0050	0.0050	0.0050	0.0153	0.0050	0.0101	0.0050	-	-	0.0101	-	0.0050	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0101	0	0	0.0051	0	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0101	0	0	0.0051	0	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0101	0.0101	0.0151	0.0101	0.0101	0.0101	0.0204	0.0101	0.0151	0.0101	-	-	0.0151	-	0.0101	0	0.0051	0	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0051	0	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0051	0.0051	0.0051	0.0153	0.0051	0.0101	0.0051	-	-	0.0101	-	0.0051	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0102	0	0.0050	0	-	-	0.0050	-	0	0.0102	0.0153	0.0102	-	-	0.0051	-	0.0102	0.0050	0	-	-	0.0050	-	0	0.0050	-	-	0.0101	-	0.0050	-	-	0.0050	-	0	-	-	-	-	-	-	-	-	0.0050	-
OG0000776	0.0115	-	0	0.0114	0.0171	0	0.0057	0.0114	0.0057	0	0.0114	0.0172	0.0114	0.0057	0.0057	-	-	0.0172	-	0	-	0.0115	0.0115	0.0173	0.0115	0.0057	0.0115	0.0174	0.0115	0.0115	0.0174	0.0115	0.0057	0.0057	-	-	0.0174	-	0.0115	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0114	0.0171	0	0.0057	0.0114	0.0057	0	0.0114	0.0172	0.0114	0.0057	0.0057	-	-	0.0172	-	0	0.0172	0.0114	0.0057	0.0115	0.0174	0.0114	0.0114	0.0174	0.0114	0.0057	0.0057	-	-	0.0174	-	0.0114	0.0171	0.0114	0.0172	0.0232	0.0171	0.0171	0.0232	0.0171	0.0114	0.0114	-	-	0.0232	-	0.0171	0.0057	0.0114	0.0057	0	0.0114	0.0172	0.0114	0.0057	0.0057	-	-	0.0172	-	0	0.0057	0.0115	0.0057	0.0057	0.0115	0.0057	0	0	-	-	0.0115	-	0.0057	0.0174	0.0114	0.0114	0.0174	0.0114	0.0057	0.0057	-	-	0.0174	-	0.0114	0.0057	0.0172	0.0233	0.0172	0.0115	0.0115	-	-	0.0233	-	0.0057	0.0114	0.0172	0.0114	0.0057	0.0057	-	-	0.0172	-	0	0.0172	0	0.0057	0.0057	-	-	0.0172	-	0.0114	0.0172	0.0115	0.0115	-	-	0	-	0.0172	0.0057	0.0057	-	-	0.0172	-	0.0114	0	-	-	0.0115	-	0.0057	-	-	0.0115	-	0.0057	-	-	-	-	-	-	-	-	0.0172	-
OG0000777	0.0077	0.0078	0.0078	0.0154	0.0077	0.0079	0.0158	0.0077	0.0078	0.0078	-	0.0078	-	0.0078	0.0078	0.0078	0.0078	-	0.0078	0.0078	0	0	0.0076	0	0	0.0078	0	0	0	-	0	-	0	0	0	0	-	0	0	0	0.0077	0	0	0.0079	0	0	0	-	0	-	0	0	0	0	-	0	0	0.0077	0	0	0.0079	0	0	0	-	0	-	0	0	0	0	-	0	0	0.0076	0.0078	0.0156	0.0076	0.0077	0.0077	-	0.0077	-	0.0077	0.0077	0.0077	0.0077	-	0.0077	0.0077	0	0.0078	0	0	0	-	0	-	0	0	0	0	-	0	0	0.0080	0	0	0	-	0	-	0	0	0	0	-	0	0	0.0078	0.0079	0.0079	-	0.0079	-	0.0079	0.0079	0.0079	0.0079	-	0.0079	0.0079	0	0	-	0	-	0	0	0	0	-	0	0	0	-	0	-	0	0	0	0	-	0	0	-	0	-	0	0	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0	-	-	-	-	-	-	-	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	0	-	-	0
OG0000778	2.6955	0.8774	3.0413	0.7835	0.3829	1.5845	2.7992	1.5644	0.7700	2.7090	2.5820	2.6984	0.7207	0.7835	1.7720	-	-	2.6984	0.8633	-	1.8341	2.6627	2.7233	1.2946	2.7238	2.7903	1.4283	2.4528	2.6857	2.6758	1.5257	1.3742	2.7233	2.1400	-	-	1.5257	1.7659	-	2.1345	0.5212	0.8135	2.1011	2.6563	1.8521	1.2794	2.8215	2.8187	2.8231	1.3720	0.5212	2.7240	-	-	2.8231	1.9406	-	2.7145	2.2277	1.5132	2.7866	1.7793	3.0361	2.6781	2.6653	2.6759	1.7867	2.7145	2.4028	-	-	2.6759	1.9208	-	0.9384	2.7697	2.3630	2.8063	1.2340	2.7300	2.7268	2.7369	1.7680	0	2.7371	-	-	2.7369	0.9753	-	1.9756	2.7617	1.5183	0.3961	2.0288	1.8212	1.9085	0.5145	0.9384	1.2865	-	-	1.9085	0.8060	-	2.2697	2.8103	2.7259	2.7353	2.7274	2.7324	1.5171	2.7697	1.0581	-	-	2.7324	2.4870	-	2.8626	2.8176	2.7919	2.7934	2.4944	2.3600	2.3630	3.6957	-	-	2.4944	2.8344	-	1.1841	2.7745	2.7722	1.3365	1.5433	2.8063	2.7826	-	-	1.3365	1.2411	-	1.3966	1.6531	2.7232	1.2426	1.2340	1.7015	-	-	2.7232	1.2850	-	2.6891	2.6972	2.7102	2.7300	2.4467	-	-	2.6972	2.7437	-	2.6865	1.3323	2.7268	2.6843	-	-	2.6865	2.4636	-	1.8671	2.7369	2.6891	-	-	0	2.7870	-	1.7680	1.2959	-	-	1.8671	0.9519	-	2.7371	-	-	2.7369	0.9753	-	-	-	2.6891	2.7411	-	-	-	-	-	-	-	-	2.7870	-	-
OG0000779	3.6753	3.7164	3.7095	-	1.8897	3.6995	-	3.7099	-	3.6745	3.6662	-	3.5491	2.1439	3.6873	3.7095	3.6437	3.7003	3.6483	3.6672	99.0000	3.7284	-	3.7042	3.7186	-	3.7285	-	3.6946	3.6858	-	3.7003	3.7350	3.7053	3.7284	99.0000	3.7183	3.6689	99.0000	3.7619	-	3.7412	1.6625	-	3.7610	-	3.7324	1.5024	-	1.8186	1.3202	3.7449	3.7619	1.2703	1.4802	3.7123	3.7254	-	3.7370	3.7512	-	3.7582	-	3.7307	3.7192	-	3.7285	2.6070	3.7393	0	3.7053	3.7516	3.7075	3.7209	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2.3163	-	3.7381	-	3.7053	3.6956	-	1.9215	1.6242	3.7141	3.7370	2.2311	3.7281	3.6805	3.6960	-	3.7510	-	2.7703	2.2146	-	0.5109	0.3502	3.7287	3.7512	0.8416	1.8702	3.6969	3.7115	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3.7283	3.7189	-	3.7342	3.7678	3.7370	3.7582	3.7057	3.7503	3.7086	3.7191	-	-	-	-	-	-	-	-	-	-	-	3.6853	-	3.7003	2.1778	3.7056	3.7307	3.6654	3.7188	3.6690	3.6865	-	2.7785	1.0946	3.6972	3.7192	2.0081	1.7132	3.6612	3.6772	-	-	-	-	-	-	-	-	0.3944	3.7116	3.7285	1.3915	1.2154	3.6757	3.6923	3.7447	2.6070	0.8143	2.0913	3.7113	3.7272	3.7393	3.6761	3.7296	3.6801	3.6981	3.7053	3.7516	3.7075	3.7209	2.1868	3.6342	3.6572	3.6958	3.7108	3.6615
OG0000780	0.4907	1.2448	0.9095	-	0.8246	0.6530	-	1.0692	1.5666	0.6664	0.6425	-	0.6308	0.7202	0.6682	0.9095	0.6549	0.7563	0.7202	0.8743	0.8208	1.0167	-	1.0341	0.7774	-	0.7477	0.7944	0.6438	0.7132	-	1.4721	0.9695	0.6444	1.0167	0.8120	0.5036	0.9695	0.7926	0.1014	-	1.4538	2.2378	-	0.0481	0.1055	1.4119	0.2879	-	0.8532	0.8382	1.4130	0.1014	0.9244	0.1414	0.8382	0.6787	-	1.2021	1.4243	-	0.1872	0.1476	1.2009	0.3602	-	0.8965	0.8750	1.2026	0	0.9638	0.2964	0.8750	0.9555	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1.2241	-	1.1753	1.2850	0.6109	0.8350	-	0.9551	0.6583	0.6134	1.2021	0.6740	0.7327	0.6583	1.0692	-	1.9672	1.4129	0.9257	1.3748	-	1.9045	1.7154	0.9297	1.4243	1.7751	1.0503	1.7154	1.4280	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1071	1.2360	0.2758	-	0.9114	0.7918	1.2387	0.1872	0.8883	0.1377	0.7918	0.6537	1.2529	0.3832	-	1.1137	0.9095	1.2572	0.1476	1.0027	0.1992	0.9095	0.8314	0.7950	-	1.1871	0.7683	0	1.2009	0.6623	0.9694	0.7683	1.6000	-	0.6843	0.7893	0.7969	0.3602	0.9074	0.1925	0.7893	0.8722	-	-	-	-	-	-	-	-	0.0956	1.1904	0.8965	0.1701	0.6915	0.0956	0.8086	0.7707	0.8750	0.0639	0.6148	0	0.7210	1.2026	0.6636	0.9705	0.7707	6.1570	0.9638	0.2964	0.8750	0.9555	0.7099	0.0639	0.6562	0.6148	0.4181	0.7210
OG0000785	0.0049	0	0	-	0.0049	0	-	0	-	0	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	0.0049	0.0049	-	0	0.0049	-	0.0049	-	0.0049	0.0100	0.0049	0.0049	0.0049	-	0.0049	0.0100	0.0049	0.0099	0.0049	0	-	0.0049	0	-	0	-	0	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	-	0.0049	0	-	0	-	0	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0049	-	0.0049	-	0.0049	0.0100	0.0049	0.0049	0.0049	-	0.0049	0.0100	0.0049	0.0099	0.0049	-	0	-	0	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	-	-	-	-	-	-	-	-	-	-	-	0.0050	0	0	0	-	0	0.0050	0	0.0049	0	0.0050	0.0050	0.0050	-	0.0050	0.0101	0.0050	0.0100	0.0050	0	0	-	0	0.0050	0	0.0049	0	0	-	0	0.0050	0	0.0049	0	-	0	0.0050	0	0.0049	0	-	-	-	-	-	0.0050	0	0.0049	0	0.0050	0.0100	0.0050	0.0049	0	0.0049
OG0000787	0.0072	0	0	0.0143	0.0144	0	0	0.0072	-	0	0.0072	0	0.0146	-	0	0	-	0	0	0	0.0072	0.0072	0.0071	0.0071	0.0072	0.0072	0	-	0.0072	0	0.0072	0.0072	-	0.0072	0.0072	-	0.0072	0.0072	0.0072	0	0.0144	0.0145	0	0	0.0072	-	0	0.0072	0	0.0146	-	0	0	-	0	0	0	0.0143	0.0144	0	0	0.0072	-	0	0.0072	0	0.0146	-	0	0	-	0	0	0	0.0142	0.0143	0.0144	0.0071	-	0.0143	0.0071	0.0143	0.0143	-	0.0143	0.0143	-	0.0143	0.0143	0.0143	0.0144	0.0145	0.0071	-	0.0144	0.0071	0.0144	0.0144	-	0.0144	0.0144	-	0.0144	0.0144	0.0144	0	0.0072	-	0	0.0072	0	0.0146	-	0	0	-	0	0	0	0.0072	-	0	0.0072	0	0.0146	-	0	0	-	0	0	0	-	0.0072	0	0.0072	0.0072	-	0.0072	0.0072	-	0.0072	0.0072	0.0072	-	-	-	-	-	-	-	-	-	-	-	0.0072	0	0.0146	-	0	0	-	0	0	0	0.0072	0.0072	-	0.0072	0.0072	-	0.0072	0.0072	0.0072	0.0146	-	0	0	-	0	0	0	-	0.0146	0.0146	-	0.0146	0.0146	0.0146	-	-	-	-	-	-	0	-	0	0	0	-	0	0	0	-	-	-	0	0	0
OG0000788	0	0	0	0	0	0	0	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	0	0	0	0	0	0	-	0	0.0103	0	0.0103	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0.0103	0	0.0103	0	0	0	0	0	0	-	0	0	0	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	0	0	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	0	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	0	-	0	0.0102	0	0.0102	0	0	0	0	0	0	-	-	0	0.0103	0	0.0103	0	0	0	0	0	0	-	-	-	-	-	-	-	-	-	-	-	-	0.0102	0	0.0102	0	0	0	0	0	0	-	0.0102	0	0.0102	0.0102	0.0103	0.0103	0.0102	0.0102	-	0.0102	0	0	0	0	0	0	-	0.0102	0.0102	0.0103	0.0103	0.0102	0.0102	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	-	-
