OG	GCA_000634095__GCA_003210175	GCA_000634095__GCA_003213315	GCA_000634095__GCA_003278775	GCA_000634095__GCA_003280965	GCA_000634095__GCA_902521125	GCA_000634095__GCA_902532695	GCA_000634095__GCA_902539515	GCA_000634095__GCA_902543475	GCA_000634095__GCA_902580925	GCA_000634095__GCA_902595155	GCA_000634095__GCA_902596215	GCA_000634095__GCA_902611085	GCA_000634095__GCA_902614405	GCA_000634095__GCA_902614465	GCA_000634095__GCA_902616055	GCA_000634095__GCA_902621495	GCA_000634095__GCA_902624115	GCA_003210175__GCA_003213315	GCA_003210175__GCA_003278775	GCA_003210175__GCA_003280965	GCA_003210175__GCA_902521125	GCA_003210175__GCA_902532695	GCA_003210175__GCA_902539515	GCA_003210175__GCA_902543475	GCA_003210175__GCA_902580925	GCA_003210175__GCA_902595155	GCA_003210175__GCA_902596215	GCA_003210175__GCA_902611085	GCA_003210175__GCA_902614405	GCA_003210175__GCA_902614465	GCA_003210175__GCA_902616055	GCA_003210175__GCA_902621495	GCA_003210175__GCA_902624115	GCA_003213315__GCA_003278775	GCA_003213315__GCA_003280965	GCA_003213315__GCA_902521125	GCA_003213315__GCA_902532695	GCA_003213315__GCA_902539515	GCA_003213315__GCA_902543475	GCA_003213315__GCA_902580925	GCA_003213315__GCA_902595155	GCA_003213315__GCA_902596215	GCA_003213315__GCA_902611085	GCA_003213315__GCA_902614405	GCA_003213315__GCA_902614465	GCA_003213315__GCA_902616055	GCA_003213315__GCA_902621495	GCA_003213315__GCA_902624115	GCA_003278775__GCA_003280965	GCA_003278775__GCA_902521125	GCA_003278775__GCA_902532695	GCA_003278775__GCA_902539515	GCA_003278775__GCA_902543475	GCA_003278775__GCA_902580925	GCA_003278775__GCA_902595155	GCA_003278775__GCA_902596215	GCA_003278775__GCA_902611085	GCA_003278775__GCA_902614405	GCA_003278775__GCA_902614465	GCA_003278775__GCA_902616055	GCA_003278775__GCA_902621495	GCA_003278775__GCA_902624115	GCA_003280965__GCA_902521125	GCA_003280965__GCA_902532695	GCA_003280965__GCA_902539515	GCA_003280965__GCA_902543475	GCA_003280965__GCA_902580925	GCA_003280965__GCA_902595155	GCA_003280965__GCA_902596215	GCA_003280965__GCA_902611085	GCA_003280965__GCA_902614405	GCA_003280965__GCA_902614465	GCA_003280965__GCA_902616055	GCA_003280965__GCA_902621495	GCA_003280965__GCA_902624115	GCA_902521125__GCA_902532695	GCA_902521125__GCA_902539515	GCA_902521125__GCA_902543475	GCA_902521125__GCA_902580925	GCA_902521125__GCA_902595155	GCA_902521125__GCA_902596215	GCA_902521125__GCA_902611085	GCA_902521125__GCA_902614405	GCA_902521125__GCA_902614465	GCA_902521125__GCA_902616055	GCA_902521125__GCA_902621495	GCA_902521125__GCA_902624115	GCA_902532695__GCA_902539515	GCA_902532695__GCA_902543475	GCA_902532695__GCA_902580925	GCA_902532695__GCA_902595155	GCA_902532695__GCA_902596215	GCA_902532695__GCA_902611085	GCA_902532695__GCA_902614405	GCA_902532695__GCA_902614465	GCA_902532695__GCA_902616055	GCA_902532695__GCA_902621495	GCA_902532695__GCA_902624115	GCA_902539515__GCA_902543475	GCA_902539515__GCA_902580925	GCA_902539515__GCA_902595155	GCA_902539515__GCA_902596215	GCA_902539515__GCA_902611085	GCA_902539515__GCA_902614405	GCA_902539515__GCA_902614465	GCA_902539515__GCA_902616055	GCA_902539515__GCA_902621495	GCA_902539515__GCA_902624115	GCA_902543475__GCA_902580925	GCA_902543475__GCA_902595155	GCA_902543475__GCA_902596215	GCA_902543475__GCA_902611085	GCA_902543475__GCA_902614405	GCA_902543475__GCA_902614465	GCA_902543475__GCA_902616055	GCA_902543475__GCA_902621495	GCA_902543475__GCA_902624115	GCA_902580925__GCA_902595155	GCA_902580925__GCA_902596215	GCA_902580925__GCA_902611085	GCA_902580925__GCA_902614405	GCA_902580925__GCA_902614465	GCA_902580925__GCA_902616055	GCA_902580925__GCA_902621495	GCA_902580925__GCA_902624115	GCA_902595155__GCA_902596215	GCA_902595155__GCA_902611085	GCA_902595155__GCA_902614405	GCA_902595155__GCA_902614465	GCA_902595155__GCA_902616055	GCA_902595155__GCA_902621495	GCA_902595155__GCA_902624115	GCA_902596215__GCA_902611085	GCA_902596215__GCA_902614405	GCA_902596215__GCA_902614465	GCA_902596215__GCA_902616055	GCA_902596215__GCA_902621495	GCA_902596215__GCA_902624115	GCA_902611085__GCA_902614405	GCA_902611085__GCA_902614465	GCA_902611085__GCA_902616055	GCA_902611085__GCA_902621495	GCA_902611085__GCA_902624115	GCA_902614405__GCA_902614465	GCA_902614405__GCA_902616055	GCA_902614405__GCA_902621495	GCA_902614405__GCA_902624115	GCA_902614465__GCA_902616055	GCA_902614465__GCA_902621495	GCA_902614465__GCA_902624115	GCA_902616055__GCA_902621495	GCA_902616055__GCA_902624115	GCA_902621495__GCA_902624115
OG0000966	0.0092	0.0187	-	0.0368	0.1953	0.0092	0.0280	-	0.0092	0.0092	0.0187	0.0379	0	0.0187	0.0185	0.0754	-	0.0093	-	0.0275	0.1846	0	0.0185	-	0	0	0.0093	0.0284	0.0092	0.0093	0.0092	0.0681	-	-	0.0374	0.1739	0.0093	0.0093	-	0.0093	0.0093	0	0.0189	0.0187	0	0	0.0771	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.2172	0.0275	0.0468	-	0.0275	0.0274	0.0374	0.0569	0.0368	0.0374	0.0370	0.0960	-	0.1846	0.1847	-	0.1846	0.1839	0.1739	0.1986	0.1953	0.1739	0.1721	0.2851	-	0.0185	-	0	0	0.0093	0.0284	0.0092	0.0093	0.0092	0.0654	-	-	0.0185	0.0185	0.0093	0.0284	0.0280	0.0093	0.0092	0.0875	-	-	-	-	-	-	-	-	-	-	0	0.0093	0.0284	0.0092	0.0093	0.0092	0.0654	-	0.0093	0.0283	0.0092	0.0093	0.0092	0.0652	-	0.0189	0.0187	0	0	0.0771	-	0.0379	0.0189	0.0187	0.0879	-	0.0187	0.0185	0.0754	-	0	0.0771	-	0.0763	-	-
OG0000967	0	-	-	0	-	0	0	0	0	0	0	0	0	-	0	0.1053	-	-	-	0	-	0	0	0	0	0	0	0	0	-	0	0.1053	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	0	-	0	0.1053	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	-	0	0.1053	-	0	0	0	0	0	0	-	0	0.1053	-	0	0	0	0	0	-	0	0.1053	-	0	0	0	0	-	0	0.1053	-	0	0	0	-	0	0.1053	-	0	0	-	0	0.1053	-	0	-	0	0.1053	-	-	0	0.1053	-	-	-	-	0.1053	-	-
OG0000968	0.0221	-	-	0.0147	-	0.0221	0.0073	0.0073	0.0147	0.0221	0.0073	0.0073	0	-	0.0073	0.0913	-	-	-	0.0074	-	0	0.0148	0.0148	0.0074	0	0.0148	0.0148	0.0221	-	0.0148	0.0839	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0074	0.0074	0.0074	0	0.0074	0.0074	0.0074	0.0147	-	0.0074	0.0758	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0148	0.0148	0.0074	0	0.0148	0.0148	0.0221	-	0.0148	0.0839	-	0	0.0074	0.0148	0	0	0.0073	-	0	0.0839	-	0.0074	0.0148	0	0	0.0073	-	0	0.0839	-	0.0074	0.0074	0.0074	0.0147	-	0.0074	0.0758	-	0.0148	0.0148	0.0221	-	0.0148	0.0839	-	0	0.0073	-	0	0.0839	-	0.0073	-	0	0.0799	-	-	0.0073	0.0913	-	-	-	-	0.0839	-	-
OG0000969	0.0068	0	-	0.0068	-	0.0068	-	0	0	0.0068	0	0	0	-	0.0068	-	0.0068	0.0068	-	0.0135	-	0	-	0.0068	0.0068	0	0.0068	0.0068	0.0068	-	0.0136	-	0	-	0.0068	-	0.0068	-	0	0	0.0068	0	0	0	-	0.0068	-	0.0068	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0135	-	0.0068	0.0068	0.0135	0.0068	0.0068	0.0068	-	0.0136	-	0.0135	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0068	0.0068	0	0.0068	0.0068	0.0068	-	0.0136	-	0	-	-	-	-	-	-	-	-	-	-	0	0.0068	0	0	0	-	0.0068	-	0.0068	0.0068	0	0	0	-	0.0068	-	0.0068	0.0068	0.0068	0.0068	-	0.0136	-	0	0	0	-	0.0068	-	0.0068	0	-	0.0068	-	0.0068	-	0.0068	-	0.0068	-	-	-	-	0.0136	-
OG0000974	0	0.0251	-	0	0.0251	-	0.0251	0.0251	0	0.1640	0.0251	0.0252	-	-	0.0251	0.0425	0	0.0251	-	0	0.0251	-	0.0251	0.0251	0	0.1639	0.0251	0.0251	-	-	0.0251	0.0425	0	-	0.0251	0	-	0	0	0.0251	0.2004	0	0	-	-	0	0.0518	0.0251	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0251	-	0.0251	0.0251	0	0.1640	0.0251	0.0252	-	-	0.0251	0.0425	0	-	0	0	0.0251	0.1959	0	0	-	-	0	0.0519	0.0251	-	-	-	-	-	-	-	-	-	-	-	0	0.0251	0.1959	0	0	-	-	0	0.0519	0.0251	0.0251	0.1959	0	0	-	-	0	0.0519	0.0251	0.1639	0.0251	0.0251	-	-	0.0251	0.0425	0	0.1959	0.1859	-	-	0.1959	0.2174	0.1639	0	-	-	0	0.0519	0.0251	-	-	0	0.0520	0.0251	-	-	-	-	-	-	-	0.0519	0.0251	0.0425
OG0000975	0.0094	0.0160	-	0.0031	0.0160	0.0063	-	0.0160	0.0094	0.0063	0.0160	0.0193	0	-	0.0191	0.0225	0.0094	0.0127	-	0.0062	0.0127	0.0031	-	0.0127	0.0062	0.0031	0.0127	0.0160	0.0094	-	0.0159	0.0192	0	-	0.0128	0	0.0096	-	0	0.0128	0.0096	0	0.0032	0.0160	-	0.0032	0.0261	0.0127	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0128	0.0031	-	0.0128	0.0063	0.0031	0.0128	0.0160	0.0031	-	0.0159	0.0193	0.0062	0.0096	-	0	0.0128	0.0096	0	0.0032	0.0160	-	0.0032	0.0261	0.0127	-	0.0096	0.0031	0	0.0096	0.0128	0.0063	-	0.0127	0.0160	0.0031	-	-	-	-	-	-	-	-	-	-	0.0128	0.0096	0	0.0032	0.0160	-	0.0032	0.0261	0.0127	0.0031	0.0128	0.0160	0.0094	-	0.0159	0.0193	0.0062	0.0096	0.0128	0.0063	-	0.0127	0.0160	0.0031	0.0032	0.0160	-	0.0032	0.0261	0.0127	0.0193	-	0.0064	0.0296	0.0160	-	0.0191	0.0225	0.0094	-	-	-	0.0294	0.0159	0.0192
OG0000976	0.0226	0.0300	-	0.0151	0.0300	0.5013	0.0300	-	0.0226	0.0226	-	-	-	0.0300	0.0300	0.0303	0.0226	0.0072	-	0.0073	0.0072	0.4848	0.0072	-	0	0	-	-	-	0.0072	0.0072	0.0073	0	-	0.0146	0	0.4709	0	-	0.0072	0.0072	-	-	-	0	0	0.0145	0.0072	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0146	0.4761	0.0146	-	0.0073	0.0073	-	-	-	0.0146	0.0146	0.0147	0.0073	0.4709	0	-	0.0072	0.0072	-	-	-	0	0	0.0145	0.0072	0.4709	-	0.4861	0.4848	-	-	-	0.4709	0.4709	0.4892	0.4848	-	0.0072	0.0072	-	-	-	0	0	0.0145	0.0072	-	-	-	-	-	-	-	-	-	0	-	-	-	0.0072	0.0072	0.0073	0	-	-	-	0.0072	0.0072	0.0073	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0145	0.0072	0.0145	0.0072	0.0073
OG0000977	0.0294	0.4053	-	0.0294	0.4053	0	0.4053	-	0.0294	0.0294	0.4053	-	0	0.4053	0.4053	0	0.0294	0.4418	-	0	0.4418	0.0294	0.4418	-	0	0	0.4418	-	0.0294	0.4418	0.4418	0.0294	0	-	0.4418	0	0.4053	0	-	0.4418	0.4418	0	-	0.4053	0	0	0.4053	0.4418	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.4418	0.0294	0.4418	-	0	0	0.4418	-	0.0294	0.4418	0.4418	0.0294	0	0.4053	0	-	0.4418	0.4418	0	-	0.4053	0	0	0.4053	0.4418	0.4053	-	0.0294	0.0294	0.4053	-	0	0.4053	0.4053	0	0.0294	-	0.4418	0.4418	0	-	0.4053	0	0	0.4053	0.4418	-	-	-	-	-	-	-	-	-	0	0.4418	-	0.0294	0.4418	0.4418	0.0294	0	0.4418	-	0.0294	0.4418	0.4418	0.0294	0	-	0.4053	0	0	0.4053	0.4418	-	-	-	-	-	0.4053	0.4053	0	0.0294	0	0.4053	0.4418	0.4053	0.4418	0.0294
OG0000978	0.0388	0	0.0388	0.0388	0	0.0388	0	-	0.0388	0.0388	0	-	0	-	0	0.0403	-	0.0388	0	0	0.0388	0	0.0388	-	0	0	0.0388	-	0.0388	-	0.0388	0.0399	-	0.0388	0.0388	0	0.0388	0	-	0.0388	0.0388	0	-	0	-	0	0.0403	-	0	0.0388	0	0.0388	-	0	0	0.0388	-	0.0388	-	0.0388	0.0399	-	0.0388	0	0.0388	-	0	0	0.0388	-	0.0388	-	0.0388	0.0399	-	0.0388	0	-	0.0388	0.0388	0	-	0	-	0	0.0403	-	0.0388	-	0	0	0.0388	-	0.0388	-	0.0388	0.0399	-	-	0.0388	0.0388	0	-	0	-	0	0.0403	-	-	-	-	-	-	-	-	-	-	0	0.0388	-	0.0388	-	0.0388	0.0399	-	0.0388	-	0.0388	-	0.0388	0.0399	-	-	0	-	0	0.0403	-	-	-	-	-	-	-	0	0.0403	-	-	-	-	0.0403	-	-
OG0000980	0.0309	-	-	0.0245	0.0309	0.0313	-	0.0309	0.0376	0.0249	0.0471	0.0310	0	0.0309	0.0309	0.0634	-	-	-	0.0061	0	0.0124	-	0	0.0062	0.0062	0.0153	0	0.0309	0	0	0.0310	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0061	0.0186	-	0.0061	0.0124	0.0124	0.0215	0.0061	0.0245	0.0061	0.0061	0.0372	-	0.0124	-	0	0.0062	0.0062	0.0153	0	0.0309	0	0	0.0309	-	-	0.0124	0.0189	0.0062	0.0280	0.0124	0.0313	0.0124	0.0124	0.0440	-	-	-	-	-	-	-	-	-	-	-	0.0062	0.0062	0.0153	0	0.0309	0	0	0.0309	-	0.0125	0.0218	0.0062	0.0376	0.0062	0.0062	0.0377	-	0.0218	0.0062	0.0249	0.0062	0.0062	0.0377	-	0.0153	0.0471	0.0153	0.0153	0.0466	-	0.0310	0	0	0.0310	-	0.0309	0.0309	0.0634	-	0	0.0309	-	0.0310	-	-
OG0000982	0.0176	0.0176	-	0	-	0.0176	0.0176	0.0176	0.0176	0.0176	0.0176	-	0	-	0.0360	-	0.0176	0	-	0.0176	-	0	0	0	0	0	0	-	0.0176	-	0.0178	-	0	-	0.0176	-	0	0	0	0	0	0	-	0.0176	-	0.0178	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0176	0.0176	0.0176	0.0176	0.0176	0.0176	-	0	-	0.0360	-	0.0176	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	-	0.0176	-	0.0178	-	0	0	0	0	0	-	0.0176	-	0.0178	-	0	0	0	0	-	0.0176	-	0.0178	-	0	0	0	-	0.0176	-	0.0178	-	0	0	-	0.0176	-	0.0178	-	0	-	0.0176	-	0.0178	-	0	-	-	-	-	-	-	0.0360	-	0.0176	-	-	-	-	0.0178	-
OG0000983	-	-	-	0	0	0	0	0	0.0165	0	0	0	-	0	0	0.0332	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0.0165	0	0	0	-	0	0	0.0332	-	0	0	0	0.0165	0	0	0	-	0	0	0.0332	-	0	0	0.0165	0	0	0	-	0	0	0.0332	-	0	0.0165	0	0	0	-	0	0	0.0332	-	0.0165	0	0	0	-	0	0	0.0332	-	0.0165	0.0165	0.0165	-	0.0165	0.0165	0.0516	-	0	0	-	0	0	0.0332	-	0	-	0	0	0.0332	-	-	0	0	0.0332	-	-	-	-	-	0	0.0332	-	0.0332	-	-
OG0000984	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0.0517	-	0	0	-	0	0	0	0	0	-	0	0	-	0	0.0517	-	0	0	-	0	0	0	0	0	-	0	0	-	0.0517	-	0	0	-	0	0	0	0	0	-	0	0	-	-	0.0517	0.0517	-	0.0516	0.0517	0.0517	0.0512	0.0515	-	0.0517	0.0517	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	0	0	0	-	0	0	-	-	0	0	0	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	0	0	0	0	-	0	0	-	0	0	0	-	0	0	-	0	0	-	0	0	-	0	-	0	0	-	-	0	0	-	-	-	-	0	-	-
OG0000987	-	-	0	0	0.0092	-	0.0092	0.0092	0	0	0.0092	0.0187	0	0.0092	0.0092	0.0186	0.0092	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0091	-	0.0090	0.0090	0	0	0.0090	0.0184	0	0.0090	0.0090	0.0183	0.0091	0.0090	-	0.0090	0.0090	0	0	0.0090	0.0183	0	0.0090	0.0090	0.0182	0.0091	-	0	0	0.0092	0.0092	0	0.0093	0.0092	0	0	0.0093	0.0187	-	-	-	-	-	-	-	-	-	-	-	0	0.0092	0.0091	0	0.0093	0.0092	0	0	0.0093	0.0187	0.0092	0.0091	0	0.0093	0.0092	0	0	0.0093	0.0187	0	0.0092	0.0187	0	0.0092	0.0092	0.0186	0.0092	0.0091	0.0186	0	0.0091	0.0091	0.0185	0.0092	0.0093	0.0092	0	0	0.0093	0.0187	0.0187	0.0093	0.0093	0.0188	0.0285	0.0092	0.0092	0.0186	0.0092	0	0.0093	0.0187	0.0093	0.0187	0.0283
OG0000989	0.0107	0.0107	-	0	0.0107	0.0107	-	-	0.0108	0.0107	0.0107	0.0107	0	-	0.0107	0.0553	0.0107	0.0214	-	0.0107	0.0214	0	-	-	0.0217	0	0.0215	0.0214	0.0107	-	0	0.0668	0	-	0.0107	0	0.0214	-	-	0.0216	0.0214	0	0	0.0107	-	0.0214	0.0663	0.0214	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0107	0.0107	-	-	0.0108	0.0107	0.0107	0.0107	0	-	0.0107	0.0552	0.0107	0.0214	-	-	0.0216	0.0214	0	0	0.0107	-	0.0214	0.0663	0.0214	-	-	0.0217	0	0.0215	0.0214	0.0107	-	0	0.0668	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0217	0.0217	0.0216	0.0108	-	0.0217	0.0674	0.0217	0.0215	0.0214	0.0107	-	0	0.0668	0	0	0.0107	-	0.0215	0.0665	0.0215	0.0107	-	0.0214	0.0663	0.0214	-	0.0107	0.0553	0.0107	-	-	-	0.0668	0	0.0668
OG0000991	0	0	-	0	-	-	-	0	0	0	0	0	0	0	-	0	0	0	-	0	-	-	-	0	0	0	0	0	0	0	-	0	0	-	0	-	-	-	0	0	0	0	0	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0	-	0	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	-	0	0	0	0	0	0	0	-	0	0	0	0	0	0	-	0	0	0	0	0	-	0	0	0	0	-	0	0	0	-	0	0	-	0	0	-	-	0
OG0000992	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0055	0.0222	0.0055	-	0.0279	-	0	0.0283	0.0224	0	0.0280	0.0281	0.0111	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0283	0.0111	-	0.0340	-	0.0055	0.0345	0.0285	0.0055	0.0342	0.0343	0.0168	0.0055	0.0281	-	0.0167	-	0.0222	0.0169	0.0111	0.0223	0.0166	0.0168	0.0224	0.0222	-	0.0338	-	0.0055	0.0343	0.0283	0.0055	0.0339	0.0341	0.0167	0.0055	-	-	-	-	-	-	-	-	-	-	-	0.0279	0.0112	0.0055	0.0279	0.0111	0.0112	0.0281	0.0279	-	-	-	-	-	-	-	-	0.0283	0.0224	0	0.0280	0.0281	0.0111	0	0.0056	0.0283	0.0112	0.0113	0.0285	0.0283	0.0224	0.0055	0.0056	0.0226	0.0224	0.0280	0.0282	0.0111	0	0.0112	0.0282	0.0280	0.0284	0.0281	0.0111
OG0000993	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	-	0	0	0	-	0	-	0	0	0	0	0	0	0.0129	0	-	0	0	0	-	0	-	0	0	0	0	0	0	0.0129	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0	-	0	-	0	0	0	0	0	0	0.0129	0	0	-	0	-	0	0	0	0	0	0	0.0129	0	-	0	-	0	0	0	0	0	0	0.0129	0	-	-	-	-	-	-	-	-	-	-	-	0	0	0	0	0	0	0.0129	0	-	-	-	-	-	-	-	-	0	0	0	0	0	0.0129	0	0	0	0	0	0.0129	0	0	0	0	0.0129	0	0	0	0.0129	0	0	0.0129	0	0.0129	0	0.0129
OG0000994	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0197	-	0.0196	0.0197	0.0097	-	0.0197	0.0097	0.0095	-	0.0198	0.0097	0.0197	0.0297	0.0611	0	-	0.0200	0	0.0099	-	0	0.0099	0.0293	-	0	0.0099	0	0.0100	0.0408	0.0197	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0200	0.0098	-	0.0201	0.0098	0.0293	-	0.0201	0.0098	0.0201	0.0303	0.0618	0.0196	0.0099	-	0	0.0099	0.0293	-	0	0.0099	0	0.0100	0.0408	0.0197	-	0.0099	0	0.0192	-	0.0099	0	0.0099	0.0198	0.0508	0.0097	-	-	-	-	-	-	-	-	-	-	0.0099	0.0294	-	0	0.0099	0	0.0100	0.0408	0.0197	0.0192	-	0.0099	0	0.0099	0.0198	0.0508	0.0097	-	0.0294	0.0192	0.0294	0.0393	0.0711	0.0095	-	-	-	-	-	-	0.0099	0	0.0100	0.0409	0.0198	0.0099	0.0198	0.0508	0.0097	0.0100	0.0408	0.0197	0.0514	0.0297	0.0611
OG0000995	0	0	-	0.0129	0	0	-	0	0	0	-	0.0130	0	0	0	0.0667	0	0	-	0.0129	0	0	-	0	0	0	-	0.0130	0	0	0	0.0667	0	-	0.0129	0	0	-	0	0	0	-	0.0130	0	0	0	0.0667	0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.0129	0.0129	-	0.0129	0.0129	0.0129	-	0.0261	0.0129	0.0128	0.0129	0.0815	0.0129	0	-	0	0	0	-	0.0130	0	0.0064	0	0.0666	0	-	0	0	0	-	0.0130	0	0	0	0.0667	0	-	-	-	-	-	-	-	-	-	-	0	0	-	0.0130	0	0	0	0.0667	0	0	-	0.0130	0	0	0	0.0667	0	-	0.0130	0	0	0	0.0667	0	-	-	-	-	-	-	0.0130	0.0130	0.0130	0.0824	0.0130	0	0	0.0667	0	0	0.0665	0	0.0667	0	0.0667
OG0000996	0.0071	0	-	0	0	0.0071	-	0	0.0145	0.0071	0.0071	0	0	0	0	0.0652	0.0071	0.0071	-	0.0071	0.0071	0	-	0.0071	0.0219	0	0.0142	0.0071	0.0071	0.0071	0.0071	0.0733	0	-	0	0	0.0071	-	0	0.0144	0.0071	0.0070	0	0	0	0	0.0650	0.0071	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0	0.0071	-	0	0.0145	0.0071	0.0071	0	0	0	0	0.0652	0.0071	0.0071	-	0	0.0145	0.0071	0.0071	0	0	0	0	0.0653	0.0071	-	0.0071	0.0219	0	0.0143	0.0071	0.0071	0.0071	0.0071	0.0735	0	-	-	-	-	-	-	-	-	-	-	0.0145	0.0071	0.0071	0	0	0	0	0.0652	0.0071	0.0219	0.0217	0.0145	0.0145	0.0145	0.0145	0.0822	0.0219	0.0142	0.0071	0.0071	0.0071	0.0071	0.0733	0	0.0071	0.0071	0.0071	0.0071	0.0727	0.0142	0	0	0	0.0652	0.0071	0	0	0.0652	0.0071	0	0.0652	0.0071	0.0652	0.0071	0.0733
OG0000997	0.0225	0.1563	-	0.0226	0.1563	-	0.1563	0.1563	0.0111	0.1493	0.1563	-	0	0.1563	-	0.0167	0.1351	0.1586	-	0.0229	0.1586	-	0.1586	0.1586	0.0113	0.1515	0.1586	-	0.0225	0.1586	-	0.0169	0.1300	-	0.1586	0	-	0	0	0.1438	0.0057	0	-	0.1563	0	-	0.1505	0.0288	-	-	-	-	-	-	-	-	-	-	-	-	-	-	0.1586	-	0.1586	0.1586	0.0113	0.1515	0.1586	-	0.0226	0.1586	-	0.0170	0.1370	-	0	0	0.1438	0.0057	0	-	0.1563	0	-	0.1505	0.0288	-	-	-	-	-	-	-	-	-	-	-	0	0.1438	0.0057	0	-	0.1563	0	-	0.1505	0.0288	0.1438	0.0057	0	-	0.1563	0	-	0.1505	0.0288	0.1368	0.1438	-	0.0111	0.1438	-	0.0056	0.1228	0.0057	-	0.1493	0.0057	-	0.1434	0.0229	-	0.1563	0	-	0.1505	0.0288	-	-	-	-	-	0.1563	-	0.0167	0.1351	-	0.1505	0.0288	-	-	0.1293
OG0000998	0.0058	0.0116	0.0058	0	0.0116	0.0058	0.0231	0.0116	0.0116	0.0058	0.0116	-	0	0.0116	0.0175	-	0.0058	0.0057	0	0.0058	0.0057	0	0.0172	0.0057	0.0057	0	0.0057	-	0.0058	0.0057	0.0116	-	0	0.0057	0.0116	0	0.0057	0.0114	0	0.0115	0.0057	0	-	0.0116	0	0.0058	-	0.0057	0.0058	0.0057	0	0.0172	0.0057	0.0057	0	0.0057	-	0.0058	0.0057	0.0116	-	0	0.0116	0.0058	0.0231	0.0116	0.0116	0.0058	0.0116	-	0	0.0116	0.0175	-	0.0058	0.0057	0.0114	0	0.0115	0.0057	0	-	0.0116	0	0.0058	-	0.0057	0.0172	0.0057	0.0057	0	0.0057	-	0.0058	0.0057	0.0116	-	0	0.0114	0.0230	0.0172	0.0114	-	0.0231	0.0114	0.0172	-	0.0172	0.0115	0.0057	0	-	0.0116	0	0.0058	-	0.0057	0.0057	0.0115	-	0.0116	0.0115	0.0174	-	0.0057	0.0057	-	0.0058	0.0057	0.0116	-	0	-	0.0116	0	0.0058	-	0.0057	-	-	-	-	-	0.0116	0.0175	-	0.0058	0.0058	-	0.0057	-	0.0116	-
